in_zone,out_zone
16.2932,1.0645
0.8304,6.1903
6.1702,7.0978
14.3897,18.6662
4.2892,4.0341
0.7909,13.5963
8.911,14.9009
4.5056,10.2065
1.7302,27.5958
4.6272,0.2673
0.8664,0.7463
5.7034,18.7047
6.2814,9.6332
0.6325,10.1898
9.5396,29.5333
5.4261,9.1679
1.9262,13.8732
0.7806,5.6591
6.8327,4.2586
7.8845,10.8296
6.6583,0.7087
6.3122,15.5351
2.9432,3.5317
10.4187,7.8771
3.644,5.0363
8.8008,1.9959
3.954,20.306
6.0871,5.3831
2.616,4.0687
2.7174,7.3886
12.4509,8.9273
3.9606,4.1313
14.6961,7.2169
17.2542,8.5919
7.1865,8.2131
2.8621,3.4293
2.933,10.8754
6.8875,6.1587
2.2979,10.9248
7.0536,9.6691
10.69,1.7216
10.5829,10.5311
5.0958,4.1506
5.8066,4.105
3.5373,0.5419
4.374,3.2268
22.2424,19.08
9.8817,12.5053
13.3751,7.2203
7.6851,11.1095
11.0972,11.9233
2.8456,12.1472
12.9028,4.5918
0.1808,9.2347
12.0948,13.7606
4.636,3.3953
10.9241,3.0415
11.9447,11.4402
4.4879,8.8706
7.0711,3.7544
8.9733,12.2633
0.6639,6.1368
5.9228,7.6543
15.7494,12.8083
2.4559,7.8629
5.2566,4.9282
3.7381,8.5471
1.4933,20.3834
4.6073,2.7523
9.0646,11.7855
4.0335,9.6944
5.2313,6.9981
2.5865,4.9724
3.3383,3.9812
8.4611,2.5483
8.3509,1.764
2.9526,6.3151
12.3965,8.0486
4.9207,18.7054
7.5129,13.1741
10.296,9.4072
23.5285,0.2607
2.1984,10.916
3.4131,11.7623
2.3665,12.7795
6.2256,12.3894
2.4843,12.983
4.2603,15.1967
0.4473,8.0303
14.4063,1.4763
4.0538,10.562
6.982,20.3617
7.8877,0.9718
1.4239,1.0407
10.6141,5.8375
2.7645,8.483
1.6067,6.0941
1.405,10.3504
8.2482,5.8195
0.4264,12.748
1.9791,5.9238
1.3906,3.4237
18.3293,11.9421
1.556,4.59
6.333,10.5954
2.475,6.6912
2.0812,8.1235
0.8427,5.8197
12.7504,4.3402
1.5056,6.6261
1.1315,0.9788
1.7568,8.2341
6.6459,22.2592
1.4025,7.4363
0.2905,6.8371
1.8051,4.5712
4.0167,3.3859
0.812,8.496
0.2003,9.0818
24.1763,3.7524
0.5618,10.4486
11.4638,10.2165
14.5869,8.4447
3.232,5.5151
2.7512,5.3398
0.7876,7.4724
0.1455,7.7665
6.8542,11.2411
0.2602,4.4636
2.0064,4.2924
8.9238,10.7427
3.1044,5.3137
0.278,18.4606
8.2596,10.329
1.1577,9.9269
1.6634,7.3273
6.7957,3.8035
1.7695,10.5482
0.5744,14.2648
5.3008,9.6534
3.4476,3.8095
6.4291,0.8889
9.6675,1.7413
3.7864,10.703
3.5731,7.8448
1.515,11.313
10.208,22.6894
5.2321,2.4436
3.8529,18.8843
4.7179,1.8184
3.4701,18.7999
3.3329,9.708
1.072,14.8946
7.5528,7.879
1.7517,3.956
2.3176,13.0979
3.0424,5.1166
3.4891,12.5275
0.6424,10.9743
0.9327,7.8281
2.4912,11.7619
0.6926,4.3431
12.1616,5.6741
3.8296,4.4787
2.2745,8.6062
0.1493,4.5869
1.3094,1.6182
1.6662,5.1131
3.4062,14.684
1.9987,1.8691
0.8115,8.8206
4.6375,3.9626
3.8141,4.4165
2.9267,5.4044
1.6259,2.102
1.5763,8.6343
13.7158,13.2707
3.8989,3.0224
2.0432,2.8135
11.2369,5.5111
4.2027,4.1826
3.4819,17.3573
0.4347,3.5458
8.2592,15.4479
3.1311,18.6161
0.1482,6.9813
2.6754,3.0337
1.1178,12.2642
8.5745,11.2069
1.8888,4.1802
1.7786,5.9582
0.8855,5.4116
4.1104,13.0594
6.0089,6.2043
1.049,6.3483
11.6341,6.3987
0.5345,4.6224
2.4562,13.5565
2.1111,12.0553
1.5477,10.0764
22.895,15.5895
5.3049,10.3114
5.7593,5.7179
0.6521,7.9455
5.2857,5.5356
4.1783,1.8279
2.2731,12.3639
0.509,10.5905
2.186,3.1049
2.7701,15.0177
9.7986,1.3469
1.6478,12.5879
6.0247,2.7274
1.9451,11.7977
3.4489,8.1169
7.0151,9.3346
0.5565,9.082
3.1489,5.0259
9.5078,11.9503
0.1158,19.326
6.1673,12.1156
1.0447,2.8445
0.4431,11.0765
5.3977,8.9832
0.9553,11.142
1.696,2.8912
3.3735,4.368
0.8705,14.8108
13.1279,2.4971
1.8046,22.4566
1.5917,4.1407
11.0849,13.5348
1.6807,10.5774
1.7369,16.8876
11.177,3.8598
27.2291,11.8238
0.3765,12.1922
1.6995,6.6891
0.5837,7.9655
2.4683,3.3437
1.8327,4.5159
1.3359,16.0032
1.0591,6.6474
4.7736,11.8652
16.619,6.2487
2.5577,11.821
3.6987,1.0203
3.7046,6.7502
1.8495,2.9189
0.6628,9.9064
3.9157,6.5569
0.9858,4.5876
2.01,19.5017
2.9497,10.4753
1.5065,4.6377
2.072,9.0231
16.6874,2.501
16.3766,4.5396
3.5827,11.4726
9.658,3.7192
2.474,7.6875
7.1052,3.4479
1.8856,16.4042
1.2311,16.4858
16.2796,6.2939
4.4518,15.7669
3.4841,5.2306
13.9956,1.4076
3.3876,4.7406
14.3052,12.0634
5.0761,12.0232
3.8681,6.2584
7.7928,1.9847
3.2806,1.6144
9.1516,18.2779
1.4297,8.1389
2.5966,10.206
7.0009,14.9683
1.2336,2.8415
3.7429,9.6514
12.2976,5.9719
2.0088,8.6864
1.8228,1.97
3.1537,9.8222
1.3143,10.5164
4.1075,0.6194
8.7351,13.1614
5.1277,28.1703
6.1003,5.0526
1.9455,8.0154
6.469,20.7979
2.5705,4.6004
4.9776,6.0452
13.4989,1.2065
2.5187,12.7737
10.6954,1.5456
3.6002,8.0688
12.3702,3.8588
5.3117,24.2864
0.8388,0.6427
2.5448,11.4096
8.6189,6.146
3.3059,5.34
0.5569,3.6135
0.3783,10.7225
1.0702,8.0516
3.5026,1.9736
17.4,4.3117
2.2191,3.3938
3.3103,2.1923
0.752,2.8614
1.7435,6.3552
3.4836,16.1653
1.9653,2.6964
3.7632,3.8232
1.7337,6.4768
1.6423,7.8454
6.5485,2.7225
9.3788,1.8471
13.9787,4.2953
9.9671,3.9653
8.7106,4.3539
1.7716,10.4779
0.6698,1.9054
1.7863,6.2081
0.7331,19.2679
0.9826,11.591
2.4,13.0319
0.8466,9.323
0.614,5.8866
9.2971,5.0613
3.1056,3.0311
2.0215,1.1528
7.1316,5.4892
6.7856,4.4651
3.161,3.0308
15.8803,11.6564
3.8465,13.82
14.2715,8.8526
3.3962,9.432
11.7195,6.6423
0.527,15.7523
1.7317,13.2065
3.6083,1.5415
0.1223,8.0812
10.393,9.2046
6.6281,2.7248
9.7058,2.5588
0.9315,5.6733
4.7827,4.5684
16.6979,11.5676
4.2967,5.4344
11.4381,4.7363
3.7782,3.7984
3.966,15.0706
3.4796,12.6145
3.3647,6.5724
3.5496,3.7295
3.3299,12.5559
4.3569,12.8539
9.0852,8.3751
2.379,1.3296
8.2562,12.2375
4.9484,20.8597
3.6564,8.0888
0.947,3.3277
1.1227,29.2864
1.7694,1.1649
13.5678,6.136
2.1208,2.7587
10.2539,10.7433
6.69,19.0735
13.55,15.9157
18.607,17.2353
7.9926,9.9375
0.5786,1.5888
2.721,5.2467
2.8917,11.7613
11.8285,5.971
0.6473,5.4236
0.5818,5.2954
13.7516,10.7008
3.7903,8.8899
13.123,20.1768
1.6039,5.9288
1.9099,9.3779
4.5353,1.5493
3.6982,12.7319
2.1649,5.1757
5.8494,5.4686
13.9667,13.5032
6.0395,11.1802
12.0541,3.488
1.8246,13.4893
19.6494,7.3955
2.7346,3.9574
18.0093,14.6227
3.8313,7.7334
1.2582,6.5886
2.4643,5.857
3.2224,3.0125
3.8618,11.5902
3.2061,10.3151
2.7699,5.1035
8.4103,6.1615
9.5635,16.3293
1.9303,3.9574
4.344,12.5098
11.7473,26.5969
2.067,8.806
1.9164,7.4832
3.3915,4.6858
5.1207,11.5945
2.3054,11.22
15.179,8.2192
1.5253,9.6631
0.3333,2.6277
8.2501,7.7826
3.5303,1.0068
2.339,14.0071
7.607,6.6974
2.2711,0.9851
12.2974,7.1857
1.0951,0.3875
8.1318,7.6712
2.45,6.3662
1.6076,15.4149
1.7849,15.4826
1.1215,5.2175
5.455,9.0652
6.3097,0.3126
5.3257,8.0581
2.6316,10.1443
7.376,8.0777
9.821,10.7649
1.0638,17.1193
3.3984,4.5426
17.2339,10.2441
2.9355,11.5884
2.3844,6.3667
1.2584,3.0535
3.0364,6.8885
0.4174,2.1314
1.9514,3.7147
4.9266,5.872
0.3137,6.2615
5.8847,6.625
4.5846,10.4385
2.559,5.0551
0.9198,5.6698
1.3239,11.8799
8.0357,4.7545
3.2649,4.8653
3.4642,3.947
5.1133,18.0888
7.3957,8.1436
1.7536,6.2049
5.5407,2.0618
0.148,2.6749
3.4562,9.0086
1.7712,14.7252
1.5277,6.6821
1.0217,16.9212
10.8505,12.6166
11.1469,4.0316
11.0928,9.4454
1.7384,11.7327
1.1937,6.5494
7.9303,5.3292
2.6481,5.2113
9.626,12.1714
6.1406,9.8292
3.2912,10.9059
8.6867,8.1966
7.4962,20.5502
5.2204,5.3671
11.4311,4.7448
9.7918,4.3472
8.7128,5.6835
2.9522,11.6083
4.0075,8.3594
7.9746,8.7799
12.3008,7.4209
5.7771,8.7127
0.6689,5.0756
6.0187,3.9087
0.7301,0.2666
5.0934,4.6646
10.3398,23.7729
5.184,37.2664
18.0614,8.2208
0.9994,19.3883
7.4234,18.6899
2.4398,2.2764
7.5683,12.1186
1.3159,16.6358
3.4582,3.182
2.3157,5.027
1.7383,2.3607
2.1451,14.2925
3.0765,9.3336
2.8631,3.4068
4.5999,1.7845
0.2414,25.8399
0.5858,4.3897
4.1527,8.6913
1.076,5.59
3.2514,1.5431
0.3624,2.9184
5.2488,14.1828
0.7628,4.3977
2.8255,6.2172
0.8514,1.9137
2.3993,10.235
10.1788,19.0106
8.2166,11.6727
5.15,2.4396
23.8264,7.2314
1.529,17.7378
0.6908,6.0263
28.7215,1.8548
4.5981,7.7174
0.6251,10.5021
3.2306,8.3929
11.4489,9.8528
5.9028,9.4892
2.4216,4.765
1.1648,7.2008
1.8672,3.7936
1.1429,9.9959
0.2491,5.8715
3.2358,9.4049
7.079,16.1696
6.9426,15.1777
15.3544,15.3545
2.3638,8.0851
5.95,5.2164
9.457,3.5842
1.4436,2.1837
6.9498,4.7063
3.25,6.1358
4.2035,5.0138
3.0199,1.6657
3.1712,5.6789
10.0774,0.3642
4.787,15.2838
0.7081,8.165
1.9364,25.04
0.9482,6.0717
2.8608,8.8252
7.1942,6.6489
18.2412,8.6441
1.8922,12.0296
0.3565,6.2412
10.4819,17.6523
7.2645,34.7715
3.3118,7.374
5.0677,4.9941
3.9288,4.1484
3.0854,18.5963
6.2162,2.6941
4.8573,6.8998
6.4016,14.3955
6.1379,20.8223
0.8365,18.7414
1.2488,17.1727
8.1285,4.0775
2.186,4.2069
0.9549,26.0687
0.6117,20.5331
5.4769,19.7947
6.4488,11.9867
2.9005,13.7965
5.1774,4.3728
3.4832,16.686
5.0754,11.3004
