in_zone,out_zone
1.7038,11.284
6.0977,4.7081
0.4906,1.5096
3.027,3.5318
2.7494,2.0021
6.1766,14.2682
2.1123,8.6057
1.9491,3.7381
4.4614,11.0297
1.2542,21.6838
1.5941,3.1138
2.1614,1.1571
0.9329,4.0405
8.0081,6.0555
3.0928,1.7981
2.039,2.0552
1.2131,3.1941
1.1494,2.279
1.9088,0.1873
2.5514,1.4491
20.2858,2.4451
14.6424,5.1157
7.0925,5.2373
1.7484,9.6713
3.231,0.3472
2.6967,3.3665
2.1976,0.9538
6.7676,14.0251
1.7461,4.0343
1.1223,3.1106
8.6833,5.0939
7.0553,1.838
4.7038,2.3492
6.312,3.0117
2.2932,3.0346
0.9683,1.0489
3.7496,10.8789
5.4871,1.2359
5.3161,1.8948
1.1304,2.0942
3.5096,0.7594
3.6728,3.0687
2.5352,1.1681
2.4192,2.8573
26.371,3.09
6.6463,3.5687
4.1665,15.8996
6.5533,0.605
1.0315,3.3559
3.6014,2.803
3.3048,0.9364
3.5079,4.033
7.6362,6.302
9.9737,3.4429
24.8095,7.8039
1.938,2.0625
10.0415,1.4442
9.0636,13.682
4.1769,3.7124
1.5053,2.3149
1.8427,11.6665
1.3739,6.3043
2.3577,2.8284
40.457,3.4837
1.5276,4.945
1.2893,3.7059
2.5437,3.8195
3.5307,24.2771
3.6459,1.2747
8.1458,1.886
27.7258,5.5623
10.3024,3.2945
1.5482,0.4589
11.7218,5.7435
6.9855,4.8579
9.1315,9.1073
5.6564,9.7564
9.5292,2.5192
9.4294,4.9247
25.9177,2.689
5.9943,2.1149
1.945,1.6551
2.3208,5.3395
4.5665,2.4957
3.697,3.876
3.4124,8.3056
4.6235,5.3028
6.553,4.9218
4.9694,4.4311
1.8638,1.9534
19.5561,2.9552
3.0189,2.8074
12.6164,3.578
4.9566,6.7222
9.6635,3.2371
3.7222,4.2168
21.7939,2.6961
1.5211,14.0566
21.9703,4.2304
7.0969,1.4017
4.3814,0.68
2.3111,0.3595
1.3098,4.6305
5.9841,4.8013
7.6564,3.9213
1.1263,1.056
2.8993,1.5873
1.7188,5.1316
5.5742,12.1706
30.2918,1.6766
3.2376,16.4327
2.2159,0.6665
36.0341,7.3861
3.2605,1.2005
2.4838,4.6017
1.1693,2.7705
10.0223,0.8079
8.497,2.4233
5.9817,0.9039
0.3822,2.2641
5.1083,2.5813
2.97,2.0953
2.2766,0.269
1.747,4.1327
11.4247,2.8045
5.6268,3.0255
9.2265,3.3313
1.2784,0.8583
6.2399,1.9786
0.3921,1.819
7.4254,5.2162
13.5997,5.1868
0.7024,1.0825
11.5568,3.6513
2.5094,0.4386
3.1706,3.2395
1.0275,7.2715
4.1566,1.8518
4.0417,1.062
9.6697,2.1261
2.619,7.0385
4.3629,2.388
4.0316,2.2962
7.7126,0.503
5.6107,1.7973
3.5066,5.2161
2.4178,3.8553
7.0703,1.0798
1.6664,8.2329
4.7335,1.3442
3.8297,7.6485
1.4386,6.0549
13.4463,1.7381
2.8894,0.4405
2.1163,9.7619
10.5045,8.4114
32.1406,5.5863
1.6144,8.3804
5.6647,3.3831
0.9314,4.5504
3.6033,0.7839
1.3771,1.1236
0.273,2.0781
4.8737,4.9956
2.6084,11.6899
5.9668,2.9485
4.1994,7.5924
5.7309,5.2976
5.5404,6.1236
1.652,8.6256
2.5593,1.6642
6.7572,2.724
9.2791,8.0486
3.0914,10.5037
7.5557,4.02
1.9642,5.7506
1.2362,2.593
1.1531,2.2521
1.8008,8.5105
5.6699,8.7607
5.9689,0.7968
3.2599,1.1597
6.7833,10.0295
2.457,3.2842
0.7644,2.7594
4.9906,8.2174
0.7271,1.1218
10.4804,1.1041
3.7499,8.9531
16.2811,3.6976
1.3792,3.5924
5.9433,8.3925
4.0909,3.2387
1.7458,0.9415
5.0531,0.9553
1.9472,4.6572
4.7957,3.1191
1.0777,3.3173
2.2627,8.8586
3.8974,3.9532
7.2989,3.4091
5.2513,5.8936
3.1292,15.0409
2.7892,3.1928
4.0967,5.0159
1.916,4.8508
4.197,4.7932
3.7291,5.5644
2.0675,1.1693
6.7219,3.6601
5.38,6.2859
2.3993,1.6185
3.2294,2.1618
2.5199,4.4863
4.7876,0.2231
1.5625,3.3978
4.4782,2.9868
2.8335,2.5389
2.1128,5.5768
1.5331,2.5062
3.3513,3.2322
1.5522,15.8176
2.045,1.6661
12.8645,8.5419
1.965,6.2309
1.5312,2.5919
2.768,0.588
2.2638,2.6251
6.1603,9.5687
0.9921,14.1157
1.1925,7.8719
2.7111,0.9532
5.1398,10.0398
0.2017,9.6367
2.5361,7.4215
23.2655,6.2328
6.3699,0.1489
0.4771,6.3221
3.8357,3.2074
9.1584,5.5314
1.2035,6.6461
9.7058,5.3842
0.9362,7.0911
9.3048,5.4673
6.5269,5.4271
3.1438,9.1273
2.3026,2.0789
12.2106,5.6797
0.3228,3.4483
3.0475,3.4191
3.7937,10.9731
22.2614,3.8168
0.6107,6.8151
2.8678,7.7393
6.3815,2.9137
2.1121,7.785
1.0171,2.4978
2.0053,2.5084
10.3936,5.2874
6.3486,8.8908
1.791,7.0062
5.3311,1.5671
3.6774,1.3095
0.5503,4.4655
1.8078,4.6931
4.372,2.4665
6.4276,3.4385
2.3207,8.4091
10.4768,7.1982
8.686,14.2119
7.2564,1.4771
1.733,2.6773
3.7134,7.8734
1.0079,3.7142
1.2283,10.4315
0.8551,5.9727
5.422,3.8187
2.1345,0.2043
2.3144,2.2209
1.0054,5.0124
0.2476,6.073
6.9594,3.8679
10.9219,2.3453
0.8627,16.1059
7.7616,10.1603
8.9686,4.0264
4.6271,5.1023
2.188,2.7958
2.1083,14.4469
3.1476,1.6977
3.8614,11.0558
1.1584,0.3423
0.8176,2.3259
9.971,5.2004
10.9717,5.7517
4.5041,4.3301
2.7412,2.0746
1.0297,25.5425
8.7537,0.3759
7.6489,1.6516
0.9704,2.0077
5.1135,2.6067
3.877,8.1753
2.3457,3.1565
16.5594,6.7463
1.2407,12.3829
0.6511,2.1108
7.9281,1.634
0.7436,1.229
1.0789,22.3008
2.6553,0.4717
1.1398,3.1726
4.8991,4.7721
10.2082,1.3839
4.821,10.3534
3.7052,5.5057
2.0809,3.1202
1.2512,8.7143
9.6012,1.0709
1.1806,3.2981
3.8045,1.8478
0.549,4.1508
3.464,0.1402
2.6265,14.736
3.5015,4.1362
1.8754,3.0599
1.0724,0.8977
2.9605,4.6319
4.0592,3.3513
0.0514,3.5114
8.4078,6.1935
1.356,7.1857
4.2908,1.114
4.704,2.7857
2.5015,16.155
2.0323,2.6123
1.1704,8.192
5.957,14.3769
5.7696,1.9267
8.8535,10.7799
4.3112,0.4643
2.9673,2.223
1.7596,3.2445
1.021,8.6247
2.097,1.9292
2.2782,0.6596
1.4603,2.607
5.5022,2.8151
1.4028,14.3258
5.4202,2.4602
1.1707,1.5544
1.0556,14.1339
2.7367,1.9247
5.5946,2.6281
2.1202,19.2449
2.5952,4.5549
3.4324,3.5296
1.6237,4.3838
2.1646,5.023
5.1898,5.9635
0.2429,3.8426
2.7158,19.9256
5.3042,0.5766
0.3259,8.2306
2.0303,6.682
2.3361,6.9585
9.8214,3.1948
8.1519,5.6425
0.6476,3.308
2.2108,0.9619
1.1028,2.1648
3.2317,5.572
0.9221,6.6607
1.1858,0.659
3.8438,6.3744
3.7211,5.7654
0.6343,4.4285
35.8113,10.8902
7.3807,7.8236
2.0121,3.057
1.3527,2.6383
3.3231,0.5446
5.5152,3.0705
3.2453,0.6349
0.72,13.5332
5.1593,3.5048
5.1866,1.5632
0.6099,2.4597
2.9107,21.025
8.486,2.9706
2.2249,11.954
1.5687,3.4327
1.3416,10.5562
5.8352,0.4099
3.9493,3.1556
5.0176,2.3459
1.586,4.7583
15.8799,11.636
2.7073,10.9962
5.9532,7.4089
0.5303,10.566
0.1314,3.3946
8.5766,10.1185
0.358,7.2383
6.6285,2.5148
4.812,0.5526
4.2343,1.0851
3.6783,5.3058
5.3857,6.9114
2.9256,16.5959
2.9689,5.4976
0.44,1.5034
2.6878,3.7984
0.5754,19.8001
1.4833,13.8208
2.4,1.2979
0.3964,4.526
4.71,1.0122
0.9875,1.7439
1.7621,13.4089
1.6612,3.0225
0.9003,3.8951
2.3958,6.1611
0.1363,12.734
1.9214,9.1995
1.4791,11.2038
1.395,4.1045
1.9942,12.1642
5.8966,5.6507
2.1633,6.5813
1.7071,3.8029
2.9021,2.3507
2.5252,3.8193
6.0102,2.4756
2.1543,2.7946
2.3574,1.0411
3.7562,6.0983
1.1552,14.3445
3.5909,11.1291
6.0462,1.2563
3.6098,9.7431
2.7172,2.4054
0.9112,14.3881
2.2239,0.9584
9.2018,5.975
4.9181,15.4057
0.1604,12.149
7.8505,4.9173
7.1395,3.9838
1.4138,4.2426
0.3881,8.1622
2.0453,15.7861
3.0839,1.9231
5.0624,6.1738
1.9321,2.7342
2.4316,2.9709
0.4359,1.3091
0.6552,2.485
0.6333,6.0394
1.7765,1.5506
1.994,8.5398
2.7185,2.6979
0.2417,7.7822
1.5218,0.7237
3.6235,3.8425
0.3022,2.1417
8.8385,3.7559
3.0631,9.1242
3.9861,5.3004
3.4284,1.2144
2.9834,2.9665
10.9129,7.1212
2.9939,0.8557
0.5438,16.0743
2.8923,1.3517
0.3974,6.9536
0.1761,4.2756
0.7432,5.9322
1.9102,5.9071
1.1006,3.9803
2.2345,3.7681
1.1988,2.6309
17.7701,1.6568
3.9886,1.4933
9.2412,2.8232
5.6491,1.8909
7.8827,7.1563
1.5567,6.0788
4.8481,11.1595
2.2427,2.9154
1.7465,1.6069
46.5137,6.5063
4.1639,6.1586
16.2829,1.679
1.6354,1.6509
1.8881,4.8661
29.6062,2.4535
0.5912,2.825
1.2599,2.3577
1.034,1.6301
0.6437,3.6154
0.3544,2.3651
0.6698,7.2704
15.3901,2.0549
2.412,4.0705
0.7112,1.9533
1.5025,14.2055
0.6384,4.357
1.8996,1.3818
0.7265,8.3731
1.9786,17.9468
1.8754,6.2288
0.8423,2.1717
8.7728,1.4202
1.7415,2.3997
4.8795,1.6552
5.2231,3.0391
1.1274,4.6761
7.0432,8.1209
1.1734,5.9812
1.5249,3.5159
2.1702,1.9905
7.2427,0.5755
24.3443,1.9329
0.3775,5.5078
4.2964,10.4403
4.4431,0.5092
3.543,3.908
5.8448,9.3251
2.4098,10.3012
31.0117,2.7704
0.3983,7.0437
6.57,8.3659
0.7417,5.1934
1.5863,3.634
4.8478,6.1222
3.8996,4.2526
6.4582,14.9299
6.4615,1.5475
8.4921,3.5143
0.8612,0.8822
8.6255,1.5128
0.7254,2.798
0.7156,15.3637
3.1111,7.4084
1.1409,10.6101
4.0102,17.7951
9.4328,13.917
3.2429,2.5148
4.3262,4.4756
0.8873,4.758
5.6807,2.9645
5.1328,4.8726
4.772,3.1621
6.2969,5.7223
3.0946,22.9214
1.1272,7.0471
2.2933,5.9833
5.6753,3.9416
1.1988,5.0526
0.6515,4.5088
1.2091,5.0448
0.883,6.8271
0.3315,5.4624
0.8712,2.5295
0.5904,18.332
0.4963,2.5659
0.6267,12.3398
2.4906,5.9462
2.4479,4.3709
2.3473,10.2816
1.1869,8.6466
2.1016,2.2056
1.1401,3.0954
0.6003,3.1552
