in_zone,out_zone
8.3397,7.9255
7.9666,5.1027
9.5209,6.9144
9.3191,8.5371
5.0502,7.6272
8.0914,10.5847
6.8927,6.792
7.3669,10.3829
5.4006,6.1599
6.8377,5.5543
5.1467,9.8801
9.6666,5.701
8.1115,8.6674
5.4042,6.0461
6.6864,7.5118
7.7827,7.1432
5.923,9.1481
5.0225,3.501
9.1154,7.1472
7.8946,6.6549
18.2581,6.1734
8.3591,7.1222
6.4803,5.0955
8.1207,10.4101
10.2824,6.6506
7.2327,7.8531
6.9751,4.3459
6.0062,10.291
5.8277,5.0739
9.4,7.5213
7.7379,8.4008
6.2285,7.6743
7.6848,5.1627
7.199,11.4119
7.3741,6.3249
8.0482,8.2457
6.9151,6.9359
6.775,5.5007
6.8269,6.4282
3.3788,10.3779
5.6449,5.476
14.2255,5.3358
7.0278,6.3399
4.4895,7.7407
7.2359,8.1778
8.3264,6.4825
6.993,11.5317
4.4061,7.0245
5.1572,3.9913
8.2127,5.8401
5.2148,6.1805
5.1959,6.6462
9.8678,6.2403
7.9098,6.2877
5.063,6.7663
13.3097,6.1024
4.4212,6.1672
9.126,6.5133
9.8286,7.9356
6.3446,7.4555
10.4176,11.1727
10.4958,3.8317
12.9618,9.114
6.0194,4.0079
6.4952,11.5798
4.5848,5.4717
5.1688,7.253
6.913,7.0595
7.1815,6.1201
6.5604,9.4172
6.4557,13.5185
8.4946,8.1071
7.9697,8.0322
9.9064,6.9145
6.9308,8.5496
6.6124,5.7218
5.7587,5.9966
5.6147,13.6649
11.0712,6.5889
7.1804,5.5583
7.0714,10.3015
9.3059,7.7003
14.3366,9.2891
9.7649,6.1562
7.0431,4.7987
7.2142,8.6626
4.8141,7.042
5.0436,8.1685
7.2956,6.9923
5.5344,4.7986
6.6847,8.4224
5.3459,9.0967
12.3352,9.3246
11.622,5.8361
5.5936,5.1917
4.9905,5.1639
8.0702,7.2574
6.4182,7.8218
7.82,6.4754
8.1292,6.2052
9.745,12.1127
8.0564,10.1792
6.8451,7.008
6.0968,6.0512
6.1869,7.2217
6.5492,5.5565
14.5634,5.5372
7.7386,10.9108
6.2576,9.3422
6.287,7.2001
8.2612,7.129
8.6718,5.7088
4.3691,10.1355
9.5088,6.021
8.6926,7.9533
4.5707,7.52
5.0863,4.5547
8.1426,6.3619
6.7417,7.4183
7.0336,4.745
5.2157,7.9357
8.8883,6.3748
6.439,8.1864
6.8098,6.351
6.9494,7.0206
6.531,8.1135
6.6916,4.8086
6.1782,5.687
6.8115,5.0738
5.5273,3.5142
9.6636,5.1862
4.7286,5.5287
8.2444,5.4707
14.0382,6.7316
7.0313,5.0486
5.7654,7.6361
6.9947,8.1896
4.9088,6.6872
6.1192,7.8098
6.5992,8.4998
7.3034,4.3036
13.2854,8.9067
7.7449,5.7788
9.582,6.7584
5.8474,7.6453
7.3403,5.7263
9.0508,6.0118
7.9838,4.9576
5.3996,7.9106
7.3483,8.1453
7.1996,7.0906
6.1173,8.8966
5.1094,7.6346
5.3169,6.3554
7.3298,6.3284
5.9329,7.9463
6.7296,7.358
6.0412,8.4092
5.5485,7.3537
6.4243,7.8383
8.4945,9.1809
5.6367,7.1903
4.2041,6.9689
4.2119,7.6519
9.7031,7.0863
5.7215,8.7275
6.0926,6.6676
7.3539,10.0037
6.2983,7.7078
14.715,5.0018
9.0175,11.3975
10.812,7.0725
3.8659,6.3687
5.4616,7.3775
10.3369,6.7624
7.2576,5.3595
4.2849,7.6063
9.7527,7.0826
11.9314,6.9503
5.8502,6.6526
7.2977,6.0504
6.9582,6.5022
7.3436,10.0722
7.1171,4.8311
6.6475,9.2643
6.5835,8.2964
9.0131,7.1326
5.139,5.2722
7.6816,6.3793
6.9516,6.8234
5.6123,4.5969
6.8616,7.8567
5.1824,8.077
8.5397,5.6282
4.2004,9.9165
8.3381,5.6113
9.7386,7.5524
4.4524,5.6968
5.1408,5.2815
7.6936,5.7224
6.4078,6.6691
5.7143,7.7922
5.616,5.9625
10.116,8.3011
6.6872,10.1521
7.724,7.099
7.1447,7.5476
5.9701,8.4003
6.9082,9.0435
6.9524,5.1596
6.6423,7.2435
5.811,5.2672
6.8644,7.4093
5.1984,8.7549
7.4096,6.9301
5.6762,10.2424
5.4207,6.2075
5.7946,8.3129
8.6289,5.9515
5.6153,7.6598
9.2735,7.6128
5.2828,5.2286
6.6329,8.7622
10.6202,7.7877
8.7859,8.0626
4.1688,7.9977
6.2541,7.907
5.3294,11.8277
4.7449,6.4486
5.0033,5.7924
7.4076,4.9692
4.5615,7.4191
9.5924,11.1033
5.2667,7.3047
5.2719,6.8558
5.0839,8.1994
14.6691,4.6653
4.681,14.5601
14.0476,5.8063
6.7441,8.4695
10.4018,9.3822
11.5146,4.4542
4.4417,7.8871
5.4833,5.2155
4.8148,5.9399
4.321,8.309
4.5932,8.6164
7.3452,6.3428
6.4853,7.8332
6.1839,5.8843
8.497,4.3072
6.3167,5.5686
5.3831,5.8534
4.401,6.2179
12.0113,5.9642
7.2302,5.4806
10.696,7.2547
8.1955,6.7767
6.133,7.2232
6.8924,6.4832
5.8748,8.1097
8.0244,7.0303
12.7885,6.6342
5.7981,10.164
13.8521,8.5154
4.7303,5.6455
4.3785,2.6873
6.3778,5.7381
4.285,8.1776
13.381,8.6626
11.1803,6.9903
6.4398,5.0294
5.4455,7.147
6.287,7.4601
8.8739,5.6455
6.8016,7.0552
8.704,6.4543
4.4457,11.5126
3.9402,7.0179
6.87,5.8987
9.2319,5.896
6.5567,7.3298
5.3084,7.1366
5.7353,7.2002
10.7344,5.6053
9.9989,7.619
9.296,9.975
6.2709,15.9989
7.856,5.8989
4.5893,4.7194
6.1071,6.3463
4.8793,7.2696
4.5591,6.1386
6.4414,5.8452
3.7815,8.7868
8.5886,9.6859
8.2529,6.3775
6.7817,5.3797
7.8734,7.0129
5.3892,4.1715
5.5939,8.8866
14.2904,5.7939
5.3494,8.0793
9.2848,7.0404
11.2249,9.9713
6.6157,7.5479
10.7338,7.8596
6.2601,6.8536
4.6888,7.9164
10.9668,6.8234
5.8939,6.6671
7.0705,7.8584
11.4757,6.2137
7.4525,9.7379
6.4521,5.1048
7.9158,6.0089
6.4247,6.7297
8.0749,6.9164
6.6666,8.048
6.5794,6.1675
12.4466,5.8976
5.9839,5.171
16.5111,7.2904
8.1563,6.9861
5.8237,4.285
9.3057,6.0019
11.0736,5.3701
6.624,5.8879
12.7446,7.2525
6.7413,3.931
5.4572,6.5446
4.926,7.0019
7.9483,8.4515
11.7282,11.2336
7.4509,7.0726
6.4921,5.5791
7.8531,7.2827
4.2297,6.831
6.2967,8.2658
6.3518,6.2928
10.061,4.8079
8.6691,6.7003
8.3667,7.1732
5.0622,5.2223
7.8478,5.8667
6.7195,4.2593
9.6972,5.0988
3.0821,4.879
8.0211,7.054
3.7962,7.0875
6.0938,6.7578
3.8609,6.61
7.8021,5.9489
5.8568,4.805
5.188,6.7609
9.1548,6.4832
4.7682,5.8374
8.5985,4.6859
5.8123,5.6393
7.6819,9.3492
6.1652,10.5479
6.4792,5.3709
6.1648,7.4057
4.1149,6.7331
6.8193,8.6782
5.3044,5.2932
4.8588,12.5181
6.5698,7.6641
5.9111,7.3853
7.3559,6.1306
6.1998,6.6019
5.1802,8.3525
3.9349,7.873
6.7216,7.6433
18.6745,5.4438
6.7915,9.629
11.4104,7.2297
5.8989,8.2209
11.9972,7.6149
6.5949,4.9864
6.5845,8.8505
9.4704,5.9924
8.9375,4.7283
5.5633,7.8458
6.6875,5.3757
8.1541,3.061
11.1389,6.2434
6.4315,4.7145
4.0602,8.2691
5.1387,7.4918
6.6736,6.1281
5.4519,9.6059
6.2595,6.5964
2.6043,8.9487
16.3986,7.3217
3.8064,8.0918
3.977,6.2464
4.0025,9.3151
4.2075,6.5399
7.1925,6.78
4.8737,7.8177
6.3801,5.218
6.6116,5.9156
10.9989,6.2762
10.2954,6.0604
5.8375,9.8614
5.5392,5.849
5.2968,6.1969
5.4373,6.5677
4.9515,7.4456
4.958,7.4139
4.6533,7.8776
4.3324,5.0387
8.3191,6.9375
10.6634,3.5539
9.6847,8.7834
6.6634,6.8379
4.9679,4.6535
7.2614,9.087
7.4429,6.4275
7.1507,6.9594
6.2307,6.3005
7.1,8.7523
4.1645,7.7176
7.9703,9.6388
6.6476,5.1227
8.9321,8.5427
4.286,7.5792
10.2774,10.464
3.5634,7.2045
8.2717,9.2524
6.7213,6.5754
4.6147,6.3413
4.1756,9.333
4.9506,5.3612
6.5043,7.0803
5.446,8.3557
6.9159,4.8802
6.941,6.2991
4.2564,7.9197
7.5597,8.5266
8.4052,6.8692
7.3308,4.6289
10.5891,9.4622
6.4283,8.1517
6.9389,5.3884
3.5675,8.9976
5.693,7.1168
6.8491,5.3355
4.3978,5.7363
7.2277,5.0196
7.9626,6.1558
5.1593,5.9629
6.79,5.6815
9.4763,6.7605
6.5655,7.7679
5.3806,6.5967
7.0753,4.4334
4.5956,6.253
5.6508,5.0246
4.1904,7.5341
8.5897,4.0078
8.1729,5.1503
6.9646,3.8162
4.8518,15.3256
16.2729,6.6656
4.9496,5.6602
8.155,6.9075
4.9002,7.1925
9.6436,8.5145
8.8617,6.3286
6.6689,7.3914
6.4234,6.112
5.8089,6.3333
5.5927,9.1273
6.4621,11.7682
6.1741,7.521
6.5292,7.1795
5.5131,6.3443
7.323,9.8029
8.7784,7.8541
5.3586,6.5166
6.6024,5.3888
6.1439,9.566
6.8417,6.777
9.783,6.945
8.7683,5.534
5.7007,6.6618
6.1565,6.0589
9.716,7.3896
5.8929,6.1992
6.4627,7.114
6.9136,10.1095
5.6504,8.3591
5.3906,6.4379
5.3659,6.675
6.3071,8.4644
7.7623,8.9305
5.3838,8.6697
6.3674,7.0491
5.0573,4.5328
7.8224,5.1723
6.6701,4.3356
7.9246,8.9056
5.4813,9.086
5.7464,5.5254
4.7134,7.0916
4.9049,8.1743
12.3848,5.3737
6.8198,6.2879
17.73,5.9989
10.1756,7.6987
10.051,4.5632
9.6895,5.2243
7.6455,5.0831
8.5321,6.5634
12.3339,5.8492
5.8595,6.5979
5.7865,5.9944
4.9388,6.5658
5.5613,7.2412
5.2321,7.1054
5.9205,4.3932
9.7679,4.9774
5.3627,7.7902
4.1546,6.3629
6.5766,5.6731
5.5443,6.5323
8.0494,6.567
4.9688,6.6702
7.2867,6.302
5.5175,7.6981
6.9184,5.0289
7.4776,8.0312
6.848,4.4676
8.004,7.661
7.4868,6.895
13.9363,8.5731
6.1864,7.4215
7.1211,2.8323
9.65,4.3909
7.4712,5.3294
7.2952,4.8215
11.7415,7.9423
8.0881,13.2882
5.8881,7.6484
7.0316,8.92
10.2933,4.8972
9.2595,6.0422
7.239,7.431
6.5455,5.3992
3.4164,8.0632
7.0289,10.5827
7.5786,6.6268
7.5564,6.6994
6.3628,5.6507
8.1295,5.7025
6.1454,6.8507
4.9524,6.2251
4.7124,7.3702
10.55,4.854
6.5976,6.4285
11.052,4.5381
8.2415,5.2777
6.8915,3.9205
5.4115,5.0569
5.789,6.2603
5.3168,5.2143
5.2833,4.5402
7.6149,4.8403
6.0812,5.9944
4.0853,7.8317
8.6662,5.6939
13.1444,4.951
4.1695,5.9067
